fl_date	mkt_unique_carrier	branded_code_share	mkt_carrier	mkt_carrier_fl_num	op_unique_carrier	tail_num	op_carrier_fl_num	origin_airport_id	origin	origin_city_name	dest_airport_id	dest	dest_city_name	crs_dep_time	dep_time	dep_delay	taxi_out	wheels_off	wheels_on	taxi_in	crs_arr_time	arr_time	arr_delay	cancelled	cancellation_code	diverted	dup	crs_elapsed_time	actual_elapsed_time	air_time	flights	distance	carrier_delay	weather_delay	nas_delay	security_delay	late_aircraft_delay	first_dep_time	total_add_gtime	longest_add_gtime	no_name
2019-02-23	UA	UA	UA	516	UA	N26226	516	11618	EWR	Newark, NJ	13930	ORD	Chicago, IL	1003	1030	27	17	1047	1204	15	1147	1219	32	0		0	N	164	169	137	1	719	0	0	5	0	27				
2019-04-22	DL	DL_CODESHARE	DL	3375	9E	N136EV	3375	13487	MSP	Minneapolis, MN	11423	DSM	Des Moines, IA	855	853	-2	70	1003	1050	5	1015	1055	40	0		0	N	80	122	47	1	232	0	0	40	0	0				
2019-12-14	UA	UA_CODESHARE	UA	4361	EV	N607UX	4361	10529	BDL	Hartford, CT	13930	ORD	Chicago, IL	1310	1302	-8	30	1332	1435	11	1455	1446	-9	0		0	N	165	164	123	1	783									
2018-04-27	WN	WN	WN	1729	WN	N416WN	1729	13232	MDW	Chicago, IL	11259	DAL	Dallas, TX	525	524	-1	6	530	709	4	740	713	-27	0		0	N	135	109	99	1	793									
2019-08-03	AA	AA_CODESHARE	AA	3050	OO	N724SK	3050	12191	HOU	Houston, TX	11298	DFW	Dallas/Fort Worth, TX	1228	1333	65	25	1358	1442	11	1345	1453	68	0		0	N	77	80	44	1	247	0	0	3	0	65				
2019-09-14	B6	B6	B6	1237	B6	N354JB	1237	10721	BOS	Boston, MA	11433	DTW	Detroit, MI	1630	1634	4	18	1652	1830	4	1850	1834	-16	0		0	N	140	120	98	1	632									
2019-09-28	WN	WN	WN	2837	WN	N916WN	2837	13232	MDW	Chicago, IL	13871	OMA	Omaha, NE	1320	1324	4	13	1337	1443	4	1445	1447	2	0		0	N	85	83	66	1	423									
2019-02-14	WN	WN	WN	483	WN	N7884G	483	13198	MCI	Kansas City, MO	11292	DEN	Denver, CO	1130	1130	0	7	1137	1201	5	1225	1206	-19	0		0	N	115	96	84	1	533									
2019-07-22	UA	UA_CODESHARE	UA	4950	C5	N13202	4950	10990	CHO	Charlottesville, VA	12264	IAD	Washington, DC	1445	1715	150	9	1724	1742	8	1528	1750	142	0		0	N	43	35	18	1	77	0	0	0	0	142				
2019-02-27	UA	UA	UA	1077	UA	N440UA	1077	13495	MSY	New Orleans, LA	12266	IAH	Houston, TX	700	655	-5	12	707	757	5	819	802	-17	0		0	N	79	67	50	1	305									
2019-05-03	UA	UA_CODESHARE	UA	5821	OO	N208SY	5821	11292	DEN	Denver, CO	14570	RNO	Reno, NV	1335	1328	-7	16	1344	1447	5	1458	1452	-6	0		0	N	143	144	123	1	804									
2019-11-08	UA	UA_CODESHARE	UA	5341	OO	N789SK	5341	13930	ORD	Chicago, IL	15096	SYR	Syracuse, NY	630	620	-10	11	631	851	5	917	856	-21	0		0	N	107	96	80	1	607									
2019-08-10	DL	DL	DL	2049	DL	N582NW	2049	14771	SFO	San Francisco, CA	10397	ATL	Atlanta, GA	1125	1129	4	15	1144	1846	7	1910	1853	-17	0		0	N	285	264	242	1	2139									
2019-04-24	UA	UA_CODESHARE	UA	5327	OO	N163SY	5327	14771	SFO	San Francisco, CA	10713	BOI	Boise, ID	1730	1719	-11	13	1732	1941	2	2018	1943	-35	0		0	N	108	84	69	1	522									
2018-05-27	UA	UA_CODESHARE	UA	5459	OO	N961SW	5459	14771	SFO	San Francisco, CA	14893	SMF	Sacramento, CA	950	939	-11	22	1001	1022	6	1044	1028	-16	0		0	N	54	49	21	1	86									
2019-09-12	UA	UA	UA	1076	UA	N464UA	1076	14635	RSW	Fort Myers, FL	11618	EWR	Newark, NJ	1900	1948	48	32	2020	2243	15	2155	2258	63	0		0	N	175	190	143	1	1068	0	0	47	0	16				
2019-12-26	DL	DL_CODESHARE	DL	5136	9E	N678CA	5136	11433	DTW	Detroit, MI	12884	LAN	Lansing, MI	2245	2239	-6	14	2253	2312	19	2336	2331	-5	0		0	N	51	52	19	1	74									
2018-11-25	AS	AS	AS	93	AS	N423AS	93	14747	SEA	Seattle, WA	10299	ANC	Anchorage, AK	1625	1634	9	15	1649	1849	4	1908	1853	-15	0		0	N	223	199	180	1	1448									
2018-08-02	WN	WN	WN	1334	WN	N905WN	1334	11278	DCA	Washington, DC	15016	STL	St. Louis, MO	1845	2004	79	55	2059	2143	3	2000	2146	106	0		0	N	135	162	104	1	719	0	78	27	0	1				
2019-10-07	DL	DL	DL	2217	DL	N552NW	2217	10397	ATL	Atlanta, GA	14843	SJU	San Juan, PR	1147	1143	-4	12	1155	1507	10	1520	1517	-3	0		0	N	213	214	192	1	1547									
2018-03-10	WN	WN	WN	3008	WN	N8524Z	3008	14027	PBI	West Palm Beach/Palm Beach, FL	14307	PVD	Providence, RI	1230	1316	46	12	1328	1550	6	1525	1556	31	0		0	N	175	160	142	1	1148	3	0	0	0	28				
2019-12-06	UA	UA	UA	568	UA	N4888U	568	13871	OMA	Omaha, NE	13930	ORD	Chicago, IL	1830	1901	31	8	1909	2011	13	2005	2024	19	0		0	N	95	83	62	1	416	0	0	0	0	19				
2018-11-05	F9	F9	F9	1764	F9	N713FR	1764	15370	TUL	Tulsa, OK	13204	MCO	Orlando, FL	2045	2038	-7	16	2054	2355	14	20	9	-11	0		0	N	155	151	121	1	1005									
2018-12-23	DL	DL	DL	1970	DL	N910DE	1970	13495	MSY	New Orleans, LA	10397	ATL	Atlanta, GA	900	859	-1	17	916	1117	11	1129	1128	-1	0		0	N	89	89	61	1	425									
2018-03-11	AA	AA_CODESHARE	AA	4461	YX	N110HQ	4461	14576	ROC	Rochester, NY	14100	PHL	Philadelphia, PA	557	555	-2	19	614	709	8	725	717	-8	0		0	N	88	82	55	1	257									
2018-07-01	UA	UA_CODESHARE	UA	4891	C5	N14162	4891	14524	RIC	Richmond, VA	12264	IAD	Washington, DC	955	942	-13	19	1001	1031	7	1054	1038	-16	0		0	N	59	56	30	1	100									
2019-10-18	AA	AA_CODESHARE	AA	4556	YX	N428YX	4556	13198	MCI	Kansas City, MO	11278	DCA	Washington, DC	1055	1047	-8	20	1107	1410	4	1424	1414	-10	0		0	N	149	147	123	1	949									
2018-09-07	AA	AA	AA	1369	AA	N961NN	1369	15304	TPA	Tampa, FL	11298	DFW	Dallas/Fort Worth, TX	751	856	65	16	912	1016	20	940	1036	56	0		0	N	169	160	124	1	929	56	0	0	0	0				
2018-07-29	UA	UA_CODESHARE	UA	6229	YV	N86350	6229	11278	DCA	Washington, DC	12266	IAH	Houston, TX	1440	1436	-4	13	1449	1642	10	1704	1652	-12	0		0	N	204	196	173	1	1208									
2018-06-15	UA	UA	UA	328	UA	N211UA	328	11292	DEN	Denver, CO	12173	HNL	Honolulu, HI	1130	1129	-1	28	1157	1416	9	1443	1425	-18	0		0	N	433	416	379	1	3365									
2018-01-18	WN	WN	WN	2130	WN	N422WN	2130	14107	PHX	Phoenix, AZ	12892	LAX	Los Angeles, CA	2125	2249	84	11	2300	2258	8	2155	2306	71	0		0	N	90	77	58	1	370	3	0	0	0	68				
2019-02-25	WN	WN	WN	4246	WN	N779SW	4246	12954	LGB	Long Beach, CA	14893	SMF	Sacramento, CA	1520	1520	0	7	1527	1633	11	1645	1644	-1	0		0	N	85	84	66	1	387									
2018-10-12	WN	WN	WN	1680	WN	N7874B	1680	10800	BUR	Burbank, CA	12889	LAS	Las Vegas, NV	1610	1607	-3	19	1626	1708	8	1715	1716	1	0		0	N	65	69	42	1	223									
2018-01-28	DL	DL	DL	1332	DL	N6700	1332	11298	DFW	Dallas/Fort Worth, TX	10397	ATL	Atlanta, GA	1711	1744	33	13	1757	2027	11	2019	2038	19	0		0	N	128	114	90	1	731	12	0	0	0	7				
2019-12-26	AS	AS	AS	893	AS	N592AS	893	14747	SEA	Seattle, WA	12173	HNL	Honolulu, HI	735	742	7	45	827	1200	14	1205	1214	9	0		0	N	390	392	333	1	2677									
2019-09-16	AA	AA_CODESHARE	AA	4870	PT	N655AE	4870	13933	ORH	Worcester, MA	14100	PHL	Philadelphia, PA	1551	1549	-2	10	1559	1649	6	1716	1655	-21	0		0	N	85	66	50	1	241									
2018-09-29	UA	UA_CODESHARE	UA	4498	G7	N171GJ	4498	13930	ORD	Chicago, IL	11423	DSM	Des Moines, IA	2125	2119	-6	16	2135	2230	10	2244	2240	-4	0		0	N	79	81	55	1	299									
2019-10-04	DL	DL_CODESHARE	DL	6271	G7	N182GJ	6271	11618	EWR	Newark, NJ	11433	DTW	Detroit, MI	1459	1453	-6	13	1506	1636	5	1659	1641	-18	0		0	N	120	108	90	1	488									
2019-05-04	UA	UA_CODESHARE	UA	3843	ZW	N408AW	3843	11042	CLE	Cleveland, OH	12264	IAD	Washington, DC	1500	1453	-7	21	1514	1608	6	1625	1614	-11	0		0	N	85	81	54	1	288									
2018-07-10	AS	AS_CODESHARE	AS	2516	QX	N446QX	2516	10713	BOI	Boise, ID	14057	PDX	Portland, OR	1500	1454	-6	8	1502	1509	6	1519	1515	-4	0		0	N	79	81	67	1	344									
2019-01-12	UA	UA_CODESHARE	UA	3977	EV	N19554	3977	12266	IAH	Houston, TX	15370	TUL	Tulsa, OK	1630	1622	-8	23	1645	1751	5	1807	1756	-11	0		0	N	97	94	66	1	429									
2018-02-26	WN	WN	WN	734	WN	N8551Q	734	11292	DEN	Denver, CO	14683	SAT	San Antonio, TX	1100	1101	1	8	1109	1353	5	1405	1358	-7	0		0	N	125	117	104	1	794									
2018-05-24	DL	DL	DL	2204	DL	N853DN	2204	15016	STL	St. Louis, MO	10397	ATL	Atlanta, GA	945	938	-7	14	952	1158	6	1214	1204	-10	0		0	N	89	86	66	1	484									
2018-01-21	WN	WN	WN	1432	WN	N7746C	1432	14107	PHX	Phoenix, AZ	14869	SLC	Salt Lake City, UT	1900	1900	0	11	1911	2032	5	2035	2037	2	0		0	N	95	97	81	1	507									
2018-04-23	AA	AA_CODESHARE	AA	5253	OH	N578NN	5253	13871	OMA	Omaha, NE	11057	CLT	Charlotte, NC	709	703	-6	10	713	1024	20	1046	1044	-2	0		0	N	157	161	131	1	913									
2018-08-23	AA	AA	AA	702	AA	N923US	702	11292	DEN	Denver, CO	11298	DFW	Dallas/Fort Worth, TX	1939	1930	-9	19	1949	2214	11	2242	2225	-17	0		0	N	123	115	85	1	641									
2018-05-10	AA	AA_CODESHARE	AA	5675	OH	N262PS	5675	11995	GSO	Greensboro/High Point, NC	11278	DCA	Washington, DC	755	751	-4	14	805	855	18	916	913	-3	0		0	N	81	82	50	1	248									
2018-10-02	NK	NK	NK	407	NK	N655NK	407	11298	DFW	Dallas/Fort Worth, TX	11292	DEN	Denver, CO	1300	1304	4	18	1322	1355	10	1408	1405	-3	0		0	N	128	121	93	1	641									
2018-12-29	UA	UA	UA	698	UA	N453UA	698	14747	SEA	Seattle, WA	14771	SFO	San Francisco, CA	917	915	-2	18	933	1114	3	1130	1117	-13	0		0	N	133	122	101	1	679									
2019-07-30	DL	DL_CODESHARE	DL	3382	9E	N800AY	3382	13230	MDT	Harrisburg, PA	11433	DTW	Detroit, MI	1411	1541	90	10	1551	1654	9	1544	1703	79	0		0	N	93	82	63	1	371	0	79	0	0	0	1408.0	64	64	
2019-11-21	AA	AA	AA	355	AA	N745VJ	355	14107	PHX	Phoenix, AZ	11638	FAT	Fresno, CA	1104	1105	1	55	1200	1229	3	1150	1232	42	0		0	N	106	147	89	1	493	0	0	41	0	1				
2019-04-10	UA	UA_CODESHARE	UA	3759	YX	N863RW	3759	15919	XNA	Fayetteville, AR	12266	IAH	Houston, TX	1845	1830	-15	13	1843	2004	5	2029	2009	-20	0		0	N	104	99	81	1	438									
2019-04-28	WN	WN	WN	4623	WN	N237WN	4623	14831	SJC	San Jose, CA	12892	LAX	Los Angeles, CA	1940	1941	1	11	1952	2046	11	2110	2057	-13	0		0	N	90	76	54	1	308									
2018-04-03	WN	WN	WN	5468	WN	N8616C	5468	10397	ATL	Atlanta, GA	12892	LAX	Los Angeles, CA	1535	1537	2	26	1603	1740	5	1740	1745	5	0		0	N	305	308	277	1	1947									
2019-11-09	DL	DL_CODESHARE	DL	3465	9E	N840AY	3465	11150	CSG	Columbus, GA	10397	ATL	Atlanta, GA	1614	1612	-2	9	1621	1647	13	1710	1700	-10	0		0	N	56	48	26	1	83									
2018-08-09	DL	DL	DL	523	DL	N3752	523	14771	SFO	San Francisco, CA	12892	LAX	Los Angeles, CA	1910	1913	3	31	1944	2038	11	2100	2049	-11	0		0	N	110	96	54	1	337									
2019-06-06	AA	AA	AA	614	AA	N558UW	614	14100	PHL	Philadelphia, PA	14771	SFO	San Francisco, CA	810	806	-4	41	847	1110	7	1110	1117	7	0		0	N	360	371	323	1	2521									
2018-05-20	DL	DL	DL	373	DL	N6707A	373	11433	DTW	Detroit, MI	13487	MSP	Minneapolis, MN	1730	1759	29	16	1815	1844	8	1828	1852	24	0		0	N	118	113	89	1	528	11	0	0	0	13				
2018-11-18	F9	F9	F9	769	F9	N211FR	769	11292	DEN	Denver, CO	12889	LAS	Las Vegas, NV	2211	2202	-9	12	2214	2234	8	2315	2242	-33	0		0	N	124	100	80	1	628									
2018-01-21	AA	AA	AA	1275	AA	N9015D	1275	11298	DFW	Dallas/Fort Worth, TX	12012	GUC	Gunnison, CO	1055	1053	-2	26	1119	1159	4	1209	1203	-6	0		0	N	134	130	100	1	678									
2018-11-18	DL	DL	DL	2378	DL	N308DN	2378	14869	SLC	Salt Lake City, UT	10397	ATL	Atlanta, GA	1559	1558	-1	11	1609	2113	14	2133	2127	-6	0		0	N	214	209	184	1	1590									
2019-02-22	AA	AA	AA	290	AA	N913AN	290	10693	BNA	Nashville, TN	11057	CLT	Charlotte, NC	740	804	24	35	839	1035	8	1015	1043	28	0		0	N	95	99	56	1	328	24	0	4	0	0				
2019-04-14	WN	WN	WN	5504	WN	N8657B	5504	13796	OAK	Oakland, CA	11292	DEN	Denver, CO	1945	2148	123	9	2157	50	3	2310	53	103	0		0	N	145	125	113	1	957	0	0	0	0	103				
2018-07-27	HA	HA	HA	123	HA	N481HA	123	12173	HNL	Honolulu, HI	12982	LIH	Lihue, HI	726	719	-7	10	729	750	5	807	755	-12	0		0	N	41	36	21	1	102									
2018-03-05	UA	UA_CODESHARE	UA	6065	YV	N515MJ	6065	11042	CLE	Cleveland, OH	12264	IAD	Washington, DC	1945	1945	0	15	2000	2048	6	2058	2054	-4	0		0	N	73	69	48	1	288									
2018-06-27	UA	UA_CODESHARE	UA	6336	YV	N86324	6336	14814	SHV	Shreveport, LA	12266	IAH	Houston, TX	1010	1010	0	8	1018	1057	6	1114	1103	-11	0		0	N	64	53	39	1	192									
2019-07-09	AA	AA	AA	824	AA	N391AA	824	14100	PHL	Philadelphia, PA	11298	DFW	Dallas/Fort Worth, TX	1800	1814	14	23	1837	2015	8	2047	2023	-24	0		0	N	227	189	158	1	1303									
2018-02-12	AA	AA_CODESHARE	AA	4547	YX	N120HQ	4547	14100	PHL	Philadelphia, PA	10994	CHS	Charleston, SC	804	759	-5	31	830	1004	8	1008	1012	4	0		0	N	124	133	94	1	550									
2018-02-04	AA	AA_CODESHARE	AA	4325	AX	N607AE	4325	13244	MEM	Memphis, TN	11278	DCA	Washington, DC	1245	1320	35	15	1335	1612	4	1557	1616	19	0		0	N	132	116	97	1	762	3	0	0	0	16				
2018-12-13	AA	AA	AA	2528	AA	N993AN	2528	11298	DFW	Dallas/Fort Worth, TX	14057	PDX	Portland, OR	1705	1731	26	13	1744	1933	5	1917	1938	21	0		0	N	252	247	229	1	1616	0	0	0	0	21				
2019-12-02	DL	DL	DL	433	DL	N891DN	433	12478	JFK	New York, NY	14843	SJU	San Juan, PR	1859	2021	82	95	2156	226	3	2353	229	156	0		0	N	234	308	210	1	1598	71	0	74	0	11				
2019-10-10	DL	DL_CODESHARE	DL	5243	9E	N926XJ	5243	11977	GRB	Green Bay, WI	13487	MSP	Minneapolis, MN	629	622	-7	16	638	731	2	749	733	-16	0		0	N	80	71	53	1	252									
2019-07-04	F9	F9	F9	2355	F9	N718FR	2355	14100	PHL	Philadelphia, PA	14635	RSW	Fort Myers, FL	600	554	-6	17	611	832	13	911	845	-26	0		0	N	191	171	141	1	993									
2019-02-08	WN	WN	WN	1416	WN	N922WN	1416	14100	PHL	Philadelphia, PA	13232	MDW	Chicago, IL	2000	1953	-7	11	2004	2101	41	2110	2142	32	0		0	N	130	169	117	1	668	0	0	32	0	0				
2019-12-05	DL	DL_CODESHARE	DL	5945	YX	N869RW	5945	11278	DCA	Washington, DC	10721	BOS	Boston, MA	1845	1842	-3	16	1858	2003	15	2030	2018	-12	0		0	N	105	96	65	1	399									
2018-07-20	AA	AA_CODESHARE	AA	3384	MQ	N232NN	3384	11298	DFW	Dallas/Fort Worth, TX	15919	XNA	Fayetteville, AR	2215	2211	-4	18	2229	2315	3	2324	2318	-6	0		0	N	69	67	46	1	280									
2018-10-31	WN	WN	WN	1962	WN	N232WN	1962	10821	BWI	Baltimore, MD	10792	BUF	Buffalo, NY	1845	1840	-5	9	1849	1937	3	1950	1940	-10	0		0	N	65	60	48	1	281									
2018-04-24	DL	DL	DL	2196	DL	N301DV	2196	10397	ATL	Atlanta, GA	12339	IND	Indianapolis, IN	739	736	-3	23	759	902	3	903	905	2	0		0	N	84	89	63	1	432									
2018-08-28	WN	WN	WN	241	WN	N439WN	241	11697	FLL	Fort Lauderdale, FL	15304	TPA	Tampa, FL	1010	1004	-6	11	1015	1051	3	1115	1054	-21	0		0	N	65	50	36	1	197									
2019-12-07	DL	DL	DL	2108	DL	N354NB	2108	14057	PDX	Portland, OR	14747	SEA	Seattle, WA	730	726	-4	16	742	816	8	836	824	-12	0		0	N	66	58	34	1	129									
2019-08-14	AA	AA	AA	947	AA	N953NN	947	11298	DFW	Dallas/Fort Worth, TX	14100	PHL	Philadelphia, PA	1834	1832	-2	19	1851	2220	22	2252	2242	-10	0		0	N	198	190	149	1	1303									
2018-02-21	UA	UA	UA	683	UA	N14731	683	11618	EWR	Newark, NJ	14679	SAN	San Diego, CA	2015	2011	-4	20	2031	2312	3	2329	2315	-14	0		0	N	374	364	341	1	2425									
2019-05-14	AS	AS	AS	422	AS	N464AS	422	12892	LAX	Los Angeles, CA	14057	PDX	Portland, OR	1600	1553	-7	21	1614	1804	5	1830	1809	-21	0		0	N	150	136	110	1	834									
2018-05-24	AA	AA_CODESHARE	AA	3372	MQ	N648AE	3372	11298	DFW	Dallas/Fort Worth, TX	11982	GRK	Killeen, TX	715	711	-4	23	734	759	5	810	804	-6	0		0	N	55	53	25	1	134									
2019-04-13	AA	AA_CODESHARE	AA	4883	PT	N659AE	4883	14100	PHL	Philadelphia, PA	13342	MKE	Milwaukee, WI	905	859	-6	32	931	1039	4	1043	1043	0	0		0	N	158	164	128	1	690									
2019-10-07	DL	DL_CODESHARE	DL	4273	OO	N906SW	4273	10779	BTM	Butte, MT	14869	SLC	Salt Lake City, UT	1305	1303	-2	5	1308	1408	4	1428	1412	-16	0		0	N	83	69	60	1	358									
2019-09-11	WN	WN	WN	4447	WN	N406WN	4447	11292	DEN	Denver, CO	10800	BUR	Burbank, CA	1300	1300	0	9	1309	1421	2	1430	1423	-7	0		0	N	150	143	132	1	850									
2019-03-14	AA	AA_CODESHARE	AA	4431	YX	N108HQ	4431	11278	DCA	Washington, DC	15016	STL	St. Louis, MO	1344	1340	-4	13	1353	1459	4	1519	1503	-16	0		0	N	155	143	126	1	719									
2019-08-08	DL	DL	DL	766	DL	N950DN	766	10397	ATL	Atlanta, GA	11721	FNT	Flint, MI	2120	2124	4	18	2142	2316	3	2318	2319	1	0		0	N	118	115	94	1	645									
2018-03-09	DL	DL	DL	2337	DL	N934DL	2337	10397	ATL	Atlanta, GA	11267	DAY	Dayton, OH	1625	1629	4	14	1643	1749	7	1755	1756	1	0		0	N	90	87	66	1	432									
2019-06-21	UA	UA	UA	774	UA	N418UA	774	11292	DEN	Denver, CO	11003	CID	Cedar Rapids/Iowa City, IA	1115	1153	38	23	1216	1437	3	1403	1440	37	0		0	N	108	107	81	1	692	37	0	0	0	0				
2019-12-27	WN	WN	WN	1519	WN	N8674B	1519	13204	MCO	Orlando, FL	14843	SJU	San Juan, PR	1415	1451	36	8	1459	1822	4	1800	1826	26	0		0	N	165	155	143	1	1189	5	0	0	0	21				
2019-12-18	AA	AA	AA	2715	AA	N970NN	2715	13930	ORD	Chicago, IL	12892	LAX	Los Angeles, CA	1839	1839	0	29	1908	2100	7	2125	2107	-18	0		0	N	286	268	232	1	1744									
2019-05-12	UA	UA_CODESHARE	UA	4122	EV	N16149	4122	12339	IND	Indianapolis, IN	12266	IAH	Houston, TX	1528	1519	-9	11	1530	1646	7	1714	1653	-21	0		0	N	166	154	136	1	844									
2018-02-23	AA	AA_CODESHARE	AA	5278	OH	N256PS	5278	11057	CLT	Charlotte, NC	13795	OAJ	Jacksonville/Camp Lejeune, NC	1949	1949	0	18	2007	2039	3	2039	2042	3	0		0	N	50	53	32	1	191									
2018-11-12	UA	UA	UA	356	UA	N16709	356	11618	EWR	Newark, NJ	14685	SAV	Savannah, GA	830	819	-11	11	830	1023	3	1043	1026	-17	0		0	N	133	127	113	1	708									
2018-09-02	WN	WN	WN	3452	WN	N258WN	3452	14107	PHX	Phoenix, AZ	10423	AUS	Austin, TX	945	941	-4	13	954	1345	3	1355	1348	-7	0		0	N	130	127	111	1	872									
2019-02-23	UA	UA_CODESHARE	UA	5396	OO	N106SY	5396	14771	SFO	San Francisco, CA	15376	TUS	Tucson, AZ	1910	1903	-7	14	1917	2148	4	2218	2152	-26	0		0	N	128	109	91	1	751									
2018-02-11	B6	B6	B6	294	B6	N615JB	294	11697	FLL	Fort Lauderdale, FL	10821	BWI	Baltimore, MD	1355	1359	4	12	1411	1608	8	1626	1616	-10	0		0	N	151	137	117	1	925									
2018-03-28	WN	WN	WN	2093	WN	N8688J	2093	13204	MCO	Orlando, FL	11292	DEN	Denver, CO	935	947	12	13	1000	1126	6	1140	1132	-8	0		0	N	245	225	206	1	1546									
2018-03-22	DL	DL	DL	1737	DL	N941DN	1737	10821	BWI	Baltimore, MD	11433	DTW	Detroit, MI	941	946	5	25	1011	1109	6	1119	1115	-4	0		0	N	98	89	58	1	409									
2019-05-05	DL	DL_CODESHARE	DL	3851	OO	N910EV	3851	10397	ATL	Atlanta, GA	12323	ILM	Wilmington, NC	2229	2245	16	17	2302	3	2	2355	5	10	0		0	N	86	80	61	1	377									
2018-11-22	AA	AA_CODESHARE	AA	5868	YV	N924FJ	5868	14107	PHX	Phoenix, AZ	10279	AMA	Amarillo, TX	1320	1315	-5	13	1328	1537	3	1607	1540	-27	0		0	N	107	85	69	1	602									
2019-06-17	AA	AA_CODESHARE	AA	5121	OH	N702PS	5121	10868	CAE	Columbia, SC	11057	CLT	Charlotte, NC	749	801	12	11	812	847	12	853	859	6	0		0	N	64	58	35	1	88									
2019-01-31	WN	WN	WN	157	WN	N8567Z	157	14679	SAN	San Diego, CA	12889	LAS	Las Vegas, NV	1955	1952	-3	33	2025	2116	3	2110	2119	9	0		0	N	75	87	51	1	258									
2019-12-08	DL	DL_CODESHARE	DL	3939	OO	N803SK	3939	11898	GFK	Grand Forks, ND	13487	MSP	Minneapolis, MN	735	754	19	32	826	911	4	910	915	5	0		0	N	95	81	45	1	284									
2019-07-21	WN	WN	WN	2533	WN	N246LV	2533	14107	PHX	Phoenix, AZ	10423	AUS	Austin, TX	2105	2113	8	9	2122	122	5	120	127	7	0		0	N	135	134	120	1	872									
2019-03-16	UA	UA_CODESHARE	UA	3983	EV	N36915	3983	11982	GRK	Killeen, TX	12266	IAH	Houston, TX	1210	1201	-9	11	1212	1246	8	1312	1254	-18	0		0	N	62	53	34	1	166									
2019-07-03	WN	WN	WN	2006	WN	N7721E	2006	13851	OKC	Oklahoma City, OK	11292	DEN	Denver, CO	640	637	-3	11	648	703	5	715	708	-7	0		0	N	95	91	75	1	495									
2019-06-10	DL	DL_CODESHARE	DL	6264	G7	N376CA	6264	14492	RDU	Raleigh/Durham, NC	11278	DCA	Washington, DC	1855	1848	-7	26	1914	2000	5	2015	2005	-10	0		0	N	80	77	46	1	227									
2018-08-16	UA	UA	UA	2199	UA	N839UA	2199	11298	DFW	Dallas/Fort Worth, TX	13930	ORD	Chicago, IL	1930	1945	15	13	1958	2144	11	2155	2155	0	0		0	N	145	130	106	1	802									
2018-07-22	UA	UA_CODESHARE	UA	5782	OO	N925EV	5782	13930	ORD	Chicago, IL	15016	STL	St. Louis, MO	1059	1100	1	23	1123	1207	4	1224	1211	-13	0		0	N	85	71	44	1	258									
2019-02-12	AA	AA_CODESHARE	AA	5104	OH	N547NN	5104	11057	CLT	Charlotte, NC	14193	PNS	Pensacola, FL	1955	2018	23	23	2041	2104	3	2042	2107	25	0		0	N	107	109	83	1	488	1	0	2	0	22				
2018-01-26	AA	AA_CODESHARE	AA	3276	MQ	N939AE	3276	11298	DFW	Dallas/Fort Worth, TX	11778	FSM	Fort Smith, AR	855	851	-4	18	909	946	3	1003	949	-14	0		0	N	68	58	37	1	227									
2019-03-06	WN	WN	WN	5296	WN	N8692F	5296	14679	SAN	San Diego, CA	14831	SJC	San Jose, CA	635	627	-8	15	642	748	4	810	752	-18	0		0	N	95	85	66	1	417									
2019-01-09	WN	WN	WN	1330	WN	N8502Z	1330	14679	SAN	San Diego, CA	14831	SJC	San Jose, CA	2100	2059	-1	10	2109	2209	3	2225	2212	-13	0		0	N	85	73	60	1	417									
2019-02-10	UA	UA	UA	2188	UA	N38458	2188	11292	DEN	Denver, CO	11697	FLL	Fort Lauderdale, FL	821	824	3	19	843	1401	6	1410	1407	-3	0		0	N	229	223	198	1	1703									
2018-01-28	AA	AA	AA	29	AA	N987AN	29	13303	MIA	Miami, FL	10721	BOS	Boston, MA	1250	1250	0	11	1301	1538	5	1606	1543	-23	0		0	N	196	173	157	1	1258									
2018-10-27	WN	WN	WN	799	WN	N8519R	799	13796	OAK	Oakland, CA	15016	STL	St. Louis, MO	1210	1204	-6	8	1212	1726	3	1750	1729	-21	0		0	N	220	205	194	1	1725									
2018-12-11	AA	AA_CODESHARE	AA	4546	YX	N107HQ	4546	11057	CLT	Charlotte, NC	11278	DCA	Washington, DC	2218	2208	-10	18	2226	2319	8	2346	2327	-19	0		0	N	88	79	53	1	331									
2018-06-28	DL	DL	DL	1525	DL	N347NB	1525	13487	MSP	Minneapolis, MN	13303	MIA	Miami, FL	850	857	7	13	910	1307	3	1330	1310	-20	0		0	N	220	193	177	1	1501									
2018-07-20	AA	AA	AA	556	AA	N927UW	556	11298	DFW	Dallas/Fort Worth, TX	14107	PHX	Phoenix, AZ	1855	2057	122	16	2113	2111	4	1927	2115	108	0		0	N	152	138	118	1	868	4	0	0	0	104				
2019-01-26	UA	UA	UA	1254	UA	N72405	1254	10721	BOS	Boston, MA	12266	IAH	Houston, TX	723	716	-7	15	731	1040	15	1057	1055	-2	0		0	N	274	279	249	1	1597									
2019-04-15	AA	AA_CODESHARE	AA	3705	MQ	N253NN	3705	11298	DFW	Dallas/Fort Worth, TX	10279	AMA	Amarillo, TX	1625	1651	26	10	1701	1751	3	1737	1754	17	0		0	N	72	63	50	1	312	17	0	0	0	0				
2018-03-26	AA	AA	AA	97	AA	N396AN	97	14100	PHL	Philadelphia, PA	13303	MIA	Miami, FL	1740	1748	8	19	1807	2009	7	2043	2016	-27	0		0	N	183	148	122	1	1013									
